key,id,title,text,label
NE/M022021/1,30914,PP-FOR: Towards Jointly Monitoring Amazon Ecosystems and Biodiversity by PPBio and RAINFOR,"We want to develop an integrated network of permanent plots in Brazil that can monitor forest biodiversity and carbon fluxes through the 21st century in which its natural systems will be increasingly stressed and challenged by climate change. This project will take an important step towards this ambitious goal.
 
Amazonia is vast, so conducting even basic research is challenging. Monitoring ecosystems here requires scientific leadership, vision, and large networks in which researchers apply standardised techniques on-the-ground at many locations. Training must be integrated into the research process to create capacity and assure long-term continuity of monitoring. This project will build on the successes of the pan-Amazon forest monitoring network (RAINFOR- Rede Amaz&ocirc;nica de Invent&aacute;rios Florestais- led by Phillips) by linking with the leading pan-Brazilian biodiversity monitoring network (PPBio).
RAINFOR works with 400 permanent plots and has made several major scientific discoveries in Amazonia and developed unique software (&quot;ForestPlots.net&quot;) to help tropical partners analyse plot data. But due to poor plot coverage in Brazil, RAINFOR cannot yet provide good estimates of forest carbon balance and dynamics fluxes in Brazil. Meanwhile, PPBio has developed a unique biodiversity assessment protocol and applied it across Brazil with more than 30 institutional partners. However few plots - almost all from one site - have been re-measured for vegetation change.
The proposal therefore takes a step towards addressing the needs of both partners. Together we will (1) share techniques and train local participants, (2) recensus 30 PPBio plots in a huge spatial gap, and (3) train young scientists to process, share, and analyse the data using the global protocols of ForestPlots.net. 

In detail, we plan to:
1. Conduct a hands-on field course to prepare teams to conduct forest monitoring. This will be based in a rural community where PPBio has already invested in plots. The cose will teach skills for plant collection, identification and measurement. Young rural community participants will work with ecologists from Brazil and UK. This provides an opportunity to experiment with forest monitoring - sharing protocols, identifying capacities and leaders, and training in technical data collection skills. Key participants will also be involved in the main fieldwork phase (activity 2), and in the data management and analysis workshop (activity 3), with the project helping provide marginalised rural people with new skills.
2. Remeasure 30 plots along the BR-319 road from Manaus to Porto Velho. BR-319 cuts an 850km transect through the least known forests in Amazonia, a true 'black hole' for biogeochemical and biodiversity science. PPBio has established a series of 111 plots along this road. This project will undertake the first recensuses of plots along this transect, providing the first information on forest dynamics and carbon fluxes from the heart of Brazil's Amazon.
3. Joint workshop to train participants in data management and analysis. We will use ForestPlots.net to help partners manage and analyse information from their plots. The workshop will include scientists, students, and rural people from Amazonian Brazil, lasting 8 days plus one rest day. Biodiversity and forest dynamics data will be integrated into ForestPlots.net, to ensure that PPBio data are carefully checked and comparable internationally. Analysis will involve training in the calculations of carbon stock, carbon balance, vegetation dynamics, biodiversity, and interpreting the rich information on useful Amazon forest species within ForestPlots.net, using an R-package which RAINFOR has developed with NERC support. In turn, participants will feedback and educate the RAINFOR/ForestPlots.net team to determine specific user requirements to make information in the future more accessible, interpretable, and useful for forest researchers, forest dwellers, and forest users.",1
NE/S003371/2,38810,SCaRP: Simulating Cascading Rainfall-triggered landslide hazards in the Philippines,"The Philippines is on the eastern edge of the Maritime Continent, the archipelago of tropical islands that sits between the Indian and Pacific Oceans. High solar input warms the surrounding seas, which supply an abundance of moisture to the atmosphere, turning the whole region into an atmospheric &quot;boiler box&quot;. The whole Maritime Continent receives very high rainfall totals throughout the year but due to its location on the eastern edge of the Maritime Continent, the Philippines are also in the firing line of tropical cyclones (also known as typhoons or hurricanes) that form in the Pacific Ocean. Strong tropical cyclones can reach up more than 150 mph and deliver more than 450 mm rainfall in just a a few hours. These extreme rainfall events, combined with the steep, mountainous terrain over the Philippines can produce catastrophic landsliding and related sedimentation in rivers with major societal and economic impacts. The Philippines accounts for half of fatal rainfall triggered landslides in SE Asia despite making up only 6% of the land area. In 2004, a series of typhoons hit Quezon and Aurora Provinces on the east coast of the island of Luzon in the northern Philippines causing landslides and floods that left 1,062 dead, 1,161 injured and 552 missing, displaced almost 7 million people and caused massive economic damage and prolonged human costs. Under climate change, the frequency and intensity of typhoons can be expected to increase with implications for landslide hazards and sedimentation problems in rivers. 

The simulation of landslides resulting from typhoons is a complex problem as landslides are also dependent on weather conditions leading up to the extreme rainfall event that influence the stability of the layer of soil covering hillslopes. If soils are already wet leading up to an extreme rainfall event, landslides are more likely. It is therefore necessary to understand the meteorological patterns operating over the Philippines and how these influence patterns of landslides in typhoons. Another major factor that may limit landslide occurrence and size is the depth of the soil layer. A critical soil depth is needed for a landslide to occur and the size of the landslide will be limited by the depth of the soil. Once a landslide has occurred, it takes time for the soil layer to regenerate, with implications for future landslide hazard in the same area. Whilst landslide scars on hillslopes are exposed landslides may continue to deliver sediment to the downstream river system. Hence sedimentation problems in rivers downstream of landslides may persist for a period of years after the landslide event. 

The SCaRP project combines the research strengths of the UK and the Philippines and brings together experts in geomorphology, meteorology and hydraulic engineering to effectively and efficiently address the need for better understanding of the impact of hydrometeorological hazards and support increased preparedness and resilience to future events. First, the characteristics of past extreme rainfall-triggered landslide events and their meteorological and geological controls over the Philippines will be determined, using a combination of in situ station data from the Philippines and global data sets from satellites to map landslides and determine rainfall patterns. Second, a number of events will be used to develop and test models for simulation of landslides and downstream sedimentation. Once the model has been tuned, it will be used to predict landslide events and river sedimentation in the future using climate projections for the region. In conjunction with our Filipino project partners, PAGASA (Philippine Atmospheric, Geophysical and Astronomical Services Administration), (MGB) Mines and Geosciences Bureau and Weather Philippines Foundation (WPF), we will develop a landslide early warning system for the Philippines using our modeling framework, ensuring a legacy from the SCaRP project.",1
NE/S016155/1,40216,HUGS: a Hub for Uk Greenhouse gas data Science,"Atmospheric observations of greenhouse gas (GHG) concentrations can be used to estimate emissions when combined with models of atmospheric transport and an understanding of the emission sources surrounding the observations. These top-down methods are complementary to the bottom-up, accounting-based, approaches that are currently used to create national GHG inventories. To improve the transparency and accuracy of these inventories and better evaluate progress on emissions reduction policies, scientists and policy makers have been advocating for the integration of top-down methods into the emissions reporting process. The United Nations Framework Convention on Climate Change (UNFCCC) recently acknowledged the important role that emissions quantified through atmospheric observations could have in supporting inventory evaluation (UNFCCC, COP 23, SBSTA/2017/L.21). The UK GHG science community is leading the world in this regard, with a dedicated national monitoring network, a range of regional networks and regular over-passes by various satellites. Currently, the UK is one of only three countries on Earth to include top-down estimates in its National Inventory Report to the UNFCCC.
 
The process of inferring emissions from GHG observations is extremely data intensive. In order to understand the observed variability in GHG concentrations, scientists must combine data from diverse networks in different environments and using different instrumentation, understand the distribution of potential sources and land use types in the vicinity of the sensor and be able to accurately model the atmospheric processes that transport GHGs from sources to the measurement site. Therefore, to date, analysis of GHG data is largely carried out on a case-by-case basis for individual research papers.

Here, we propose that new developments in cloud computing are required to help GHG scientists overcome some of the major obstacles for the integration of GHG networks and the production of operational, higher resolution GHG flux estimates. We will create the cloud-based framework for a UK GHG data science &quot;hub&quot;. This hub will allow users (GHG scientists and, eventually, the public) to:

- Improve the flow of information to and from GHG data providers, because cloud services are not behind institutional firewalls 
- Operationalise the processing of datasets into common formats, which can then be made globally accessible to users (subject to any required usage restrictions) 
- Automatically trigger operations on new data, such as the running of chemical transport models, which are essential for the interpretation of GHG data 
- Analyse data, model output and ancillary information (maps of land use, emissions inventories, etc.) on the cloud, without the need for individual users to download datasets and run models (requiring technical expertise)
- Visualise data, models and other relevant information on a web-based platform

Our team is world leading in the measurement and analysis of GHGs, cloud computing and spatial mapping. This project will rely heavily on a cloud platform (built as part of the EPSRC-funded BioSimSpace project) and GHG analysis codebase that has already been developed by team members. These tools are built on top of standard tools such as Jupyter notebooks, distributed object stores, and serverless functions. It is this expertise and these open tools that will allow us to develop the framework for our data science hub that will be extensible by GHG researchers at the end of this project.

We envisage that such a hub could be at the centre of the UK's large and growing GHG science community, allowing scientists to upload, analyse and visualise their data on a single platform, enhancing data integration and sharing between groups. Ultimately, this platform could be extended to allow the public to interact with GHG data, letting them learn whether the UK's emissions reductions efforts are reflected in atmospheric observations.",1
2133217,41423,Melt-spinning of ionoSolv lignin for sustainable carbon fibre production,"Climate change is one of the most pressing issues that society currently faces. Light-weighting of vehicles could reduce emissions from transportation by 10%. A strategy to reduce the weight is replace steel with carbon fibre reinforced composites, however, they key ingredient, carbon fibre, is currently too expensive. Lignin is a major component of wood biomass (ca. 25%) and a promising alternative carbon fibre precursor to expensive and petroleum derived polyacrylonitrile and pitch. Lignin is a cheap co-product of sustainable biofuel production and has beneficial chemical properties for producing carbon fibres. Certain avenues of converting lignin to carbon fibres have been explored before, but the resulting carbon fibres had low strength. In this project, we will apply the ionoSolv lignin isolation process, state-of-the art lignin characterisation and fibre production technology, and novel chemical modifications to produce lignin fibres via melt-spinning.The goal is to reduce carbon fibre cost drastically by 75% while achieving the strength targets set out by the car industry.",1
EP/N00583X/1,33027,Water Energy Food: STEPPING UP,"More and more people agree that current systems of water, energy and food provision are on an unsustainable course. Policy and decision makers are concerned that overuse of land, high levels of emissions, increasing inequality, unhealthy diets, more frequent extreme weather events and other challenges, threaten food, energy and water availability and security and place pressure on the economy. Moreover, with targets to cut carbon emissions and climate change impacts elevating uncertainty over how resilient our food, water and energy systems are, stakeholders from industry, government, and civil society, are looking for support and help to make 'good' decisions. 

Typically, options for solving problems facing the food, water or energy sectors are assessed in isolation; e.g. exploring how to meet energy needs, whilst overlooking the implications for water use, or setting targets to change land-use, ignoring knock-on impacts for agriculture, water and energy. This 'siloed' mindset is unable to grasp interconnections between these systems, or explore the benefits or trade-offs apparent when exploring one or another issue. Whilst governance structures struggle to take more of a rounded, systems view, there exist real examples in the UK of low impact across water, food and energy systems - at the 'nexus' of Water-Energy-Food (WEF). These examples can be found operating at many scales - from household, community or small business, up to local authorities, catchment areas or large corporations. Although there are important technical reasons why any particular example succeeds, there are many other things that are important for innovation. It could be an unusual system for buying something, such as online marketplaces like the Gleaning Network, that offers farmers and consumers a way of bypassing conventional food supply networks. It could also be because of an inspirational leader or team of committed people.

Understanding what makes innovations have low-impact at the WEF nexus is the first aim of our project. The second is to find out if it is possible to reproduce the conditions for a low-impact WEF nexus at a larger scale, replicate them in other situations, or proliferate them more widely at a smaller scale. Amplifying or multiplying 'good practice' in this way is believed to have the potential to deliver a step-change in terms of impact and resource use. We will also dig deeper into the power structures, behaviours and other important components of governance that can lead to a transformation.

To achieve our aims, we bring together a team with expertise across water, food and energy with physical science, engineering and social science backgrounds. This team will build models of a few case studies that have achieved low-impact across the WEF nexus. These models will not only capture physical attributes such as the source of electricity or food supply chain, but also be able to model how governance, power and behaviour have influence. By considering what might change over time - e.g. rainfall - the model will not only test if an innovation can operate at another scale, but also if it works under changing conditions. The data gathered will involve building solid relationships with stakeholders involved with our case studies, as well as a wider set of policy and decision makers. These stakeholders will be involved directly in the research through workshops and interviews. They will also have an opportunity to work with researchers to build a tool that uses both the findings from the modelling exercise and stakeholder views, to provide assistance with strategic decision making of relevance at different scales. The research will deliver a package of robust numerical and descriptive insights alongside a formal decision support tool and findings will be shared widely with academic as well as government, industry and civil society audiences.",1
35451,35265,RECHIP FLOOD DEFENCE <U+2013> PROVIDING PROTECTION AGAINST THE ENVIRONMENT WHILST SAVING THE ENVIRONMENT,"Flooding and waste plastic pollution are 2 global environmental catastrophes that are continuing to get worse.

Flood damage affects c.17000 UK properties per year, costing &pound;1.3billion. Additionally, 5.2million(1-in-6) properties/assets, worth &pound;200billion are in Flood Risk 3a/3b Zones (FRZ's) with \&gt;1%/year probability of flooding causing considerable disruption&amp;distress to those affected.

Limited availability of development land is SINGLE BIGGEST barrier to meeting national housebuilding targets (300K needed/year to address targets). To meet government targets, 10% of development applications approved by Local Authorities are now in high-FRZs- planning guidance requiring use of non-permeable building materials, but the lack of effective flood-barriers for external doors renders these pointless.

Climate change is expected to increase flooding incidence&amp;impact with &pound;1billion/year government investment required to maintain current defence levels.

Meanwhile, UK's waste plastic arisings (WPA) ~5.2MNt/year, is set to increase to ~6.3MNt/year by 2030\. Due to China's 2018 WPA import ban, UK has a reprocessing gap of 350,000t/year.

Despite the urgency and scale of both of these issues, technological advancements which effectively prevent flooding or efficiently recycle/reuse waste plastic are not yet available, with those under development costly, limited in width, bespoke (further expense), made from non-recyclables.

Rechip's interdisciplinary team expertise including construction and engineering seeks to overcome limitations of current methods to deliver the first and only flood defence system in the world made from 100% recycled plastic using patented Rechip(tm) technology that can be installed without tools or training in minutes and provides 100% effectiveness from water ingress. This solution has a novel deployment and sealing system ensuring 0% leakage with a single board protecting up to 800mm in height. Rechip's technology takes waste plastic to create a solid rigid panel. Each panel uses the equivalent of 660 plastic bottles. This refined plastic is a new workable material that can be transformed in to a solid rigid panel.

With support from Innovate UK, a 12-month programme of research is required to deliver a pre-commercial prototype internally and externally tested and certified. If successful, the solution has the potential to truly revolutionise flood protection with global exploitation potential delivering 191:1 benefit-to-cost ratio, with 5:1 being the target set my central government. The project will deliver export led growth for Rechip, healthy profits and follow on tax returns, increased employment and further opportunity for R&amp;D investment.",1
NE/S003495/1,25621,Community Water Management for a Liveable London (CAMELLIA),"London and the South-East is the economic 'powerhouse' of England contributing 40% of GDP. Currently there is a shortage of housing, particularly affordable homes, and 50,000 new homes per year are planned for London to 2036. The growing population of London and its planned housing require water to be supplied and flooding to be reduced as far as possible. However, the region is vulnerable to water shortages (droughts) and floods. In the spring of 2012 London was facing potentially its worst drought, with concerns whether Affinity Water could provide sufficient water for some Olympic events. By contrast, the prolonged rainfall that then fell over the summer caused localised flooding and the Thames barrier being closed twice. This swing, over half a year, from extreme shortage of water to excess highlights the major challenge London faces to manage the water environment. 

This challenge is likely to worsen with climate change alongside the expected economic growth of London and associated increase in population. It also shows how droughts and flooding are two ends of a hydrological spectrum, whose political oversight, i.e. governance, needs to be managed was a whole. It is this need for integrated, collaborative and appropriate management that lies at the heart of CAMELLIA.
 
Focusing on London, CAMELLIA will bring together environmental, engineering, urban planning and socio-economic experts with governmental and planning authorities, industry, developers and citizens to provide solutions that will enable required housing growth in London whilst sustainably managing water and environment in the city.

CAMELLIA will be led by Imperial College London, working in collaboration with researchers at University College London, the University of Oxford, and the British Geological Survey. The programme is supported by communities, policymakers and industry including: local and national government, environmental regulators, water companies, housing associations and developers, environmental charities and trusts. Ultimately, the programme aims to transform collaborative water management to support the provision of lower cost and better performing water infrastructure in the context of significant housing development, whilst improving people's local environments and their quality of life.

The relationships between the natural environment and urban water infrastructure are highly complex, comprised of ecological, hydrological, economic, technical, political and social elements. It is vital that policy and management are informed by the latest scientific understanding of hydrological and ecological systems. However, for this knowledge to make a change and have an impact, it needs to be positioned within wider socio-technical and economic systems. CAMELLIA will provide a systems framework to translate Natural Environmental Research Council-funded science into decision-making. Enabling a range of organisations and people to contribute to, and apply systems-thinking and co-designed tools to create a paradigm shift in integrated water management and governance underpins CAMELLIA. This will achieve the goal of real stakeholder engagement in water management decisions and provide a template, not just for London's growth, but for other cities, regions and communities both nationally and globally.
 
The proposed work programme consists of four work packages which address 4 key questions, namely: How to understand the system?; How to model the integrated system?; How to analyse that system?; How to apply this systems approach to create impact? To help focus these questions, four London based case studies are being used, each reflecting a key issue: Southwark (urban renewal); Thamesmead (housing development); Mogden (water infrastructure regeneration); Enfield (Flood risk and water quality). From these, an integrated systems model will be applied to the entire city in order to help guide policy, planning and water management decisions.",1
NE/R011044/1,9798,Reef refugia out of the shadows: dynamics of marginal coral reef ecosystems over the past 30 million years in the Coral Triangle,"Coral reefs are the most diverse marine ecosystems on Earth and provide enormous economic value for hundreds of millions of people including fisheries, tourism, and coastal protection. However, these benefits are threatened by the rapid decline of coral reefs resulting from accelerating human impacts on local to global scales. Confronting this reef crisis with limited resources requires prioritisation of protection actions, and many researchers are now turning to reef ecosystems living outside of typical shallow, clear-water habitats as critical priorities for additional research. There is new evidence that these so-called marginal reefs living in turbid or deeper water can be more resilient to bleaching, changes in water quality, and other impacts. Increased bleaching resilience might result from sediments in the water that limit UV stress, or because the corals may be more readily able to take advantage of food sources in the plankton. Thus, marginal reefs potentially serve as refugia for resilient corals, and could be critical for the future recovery of declining clear-water reefs. However, most studies of marginal reefs have focused on contemporary (and in a few cases historical) assessments from sites on the Great Barrier Reef (GBR) and the Caribbean. New datasets from different regions are needed to capture the full range of modern human impacts (especially in areas of the most diverse coral development), and we also need data that spans the timescales (centuries to millennia) necessary to capture coral ecological adaptation and migration within marginal settings. In this context, recent discoveries of exceptionally preserved fossils from the Coral Triangle (CT) region of Southeast Asia provide a unique opportunity to integrate present-day ecological data with information from the geological record to document the evolutionary and ecological history of turbid water reefs in the modern-day global biodiversity hotspot. There is an urgent need for more information on the diversity, structure, and functioning of marginal reefs in the CT in order to help develop management strategies they continue to respond to human impacts.

The long-term temporal scope of our study is thus significant. A growing body of research aims to describe the composition, distribution, and genetic structure of potential present-day reef refugia and we will add data from the fossil record into these analyses. There is a compelling case to do this because reef resilience is likely to be shaped by long-term processes with deep roots in evolutionary history. We will assess the dual role of marginal reefs in the CT as both cradles and refugia of diversity. Key research questions include: 1) has coral diversity of marginal ecosystems changed through time? 2) how have reef communities responded to environmental changes on regional or global scales? 3) how has reef functioning in marginal settings changed and what have been the consequences for reef-associated biota? 4) how easy has it been for reef-corals to move from marginal to clear-water reefs during the evolution of the biodiversity hotspot, and 5) what could be the consequences for the modern biota if clear water habitats become increasingly inhospitable?

To address these questions we will produce new comprehensive datasets of species occurrences, abundances, morphological traits, ecological data, and environments that cover 30 million years of reef history of the CT. With this resource, we will provide rigorous answers to long-debated issues by applying new tools for molecular systematics, geochemistry, and evolutionary patterns to modern reefs and an extensive and well-sampled fossil record. Ultimately, we will be able to reveal the murky history of marginal reefs in the CT and better understand the potential future trajectories of change for coral reefs in the CT and in other regions that depend on coral reefs for their economic and ecological value.",1
2109477,18642,Cryptosporidium movement in water: impact of eutrophication and climate change on the zoonotic disease agent,"This project will be the first to follow the fate of Cryptosporidium oocysts as they enter aquatic food chains in Welsh riparian ecosystems. 
Cryptosporidium is a human pathogen unknown until the mid-1970s; in 1993 0.4 million people were infected in Milwaukee following a water treatment failure, and since then, large outbreaks throughout the developed world (most recently Sweden, 2010) have kept the parasite in the public eye. 
Infected hosts release up to 109 oocysts per day, and the discovery of a single oocyst forces closure and loss of drinking water supplies (e.g. NW England 2015, 0.3 million homes affected). In rural Wales, the different sources of contamination are unknown, but are likely to arise from sheep farming in rural communities. These multiple sources of contamination are difficult to diagnose and monitor, and almost impossible to eliminate due to costs of complex methodologies. 
The huge excess production of oocysts compared to the infective dose (only 10 oocysts can start an infection) suggests that in the natural environment, most oocysts are removed biotically, probably by grazing and suspension feeding invertebrates and protists. These interactions may be adversely affected by eutrophication (connected with land use and climate change), increasing the importance of Cryptosporidium in both the developing world and in 'Blue Marble' situations within the developed world.",1
NE/S008950/1,38383,GCRF One Ocean Hub,"Over 70% of the earth's surface is ocean. As a global population, we are entirely reliant upon a healthy ocean: it contributes to the renewal of freshwater; it absorbs over a quarter of global carbon dioxide, and it produces half the oxygen we breathe. The ocean has the potential to make significant contributions to sustainable development. Many developing countries already depend on their ocean resources for food, work and livelihoods. Yet we are reaching an ocean health crisis: cumulative pressures such as over-exploitation of its resources, ocean plastics and pollution and climate change, all compounded by multiple competing uses, are pushing the ocean ecosystem to a tipping point. 
There is an urgent need for more integrated ocean governance, to ensure greater balance between ocean conservation and sustainable use (Sustainable Development Goal 14) and realise the ocean's potential to contribute to poverty reduction, human health, healthy ecosystems on land, climate change mitigation and adaptation, equitable economic growth and decent employment.
&quot;We are the sea...we must wake up to this ancient truth...It is time to create things for ourselves, to create established standards of excellence that match those of our ancestors.&quot;
It is with this spirit that the ONE OCEAN Hub will transform our response to the urgent challenges facing our ocean. The Hub will weave learning from the ocean, and traditional knowledge of the peoples who rely upon it, with scientific excellence, innovative legal approaches and artistic methods. Our aim is to bridge the disconnections in law, science and policy across all levels from the local to the international. We aim to empower vulnerable communities, woman and youth in the blue economy and catalyse the inclusive and integrated governance approaches required to ensure a healthy ocean and flourishing communities and economies. 
The Hub will specifically address the challenges of South Africa, Namibia, Ghana, Fiji and Solomon Islands in realising the economic, socio-cultural and environmental benefits from the ocean. It aims to support these countries' efforts towards developing a sustainable and fair blue economy by providing new scientific data and tools to engage different sectors and groups within society, particularly vulnerable communities, woman and youth, in identifying opportunities, risks and trade-offs to: i) prevent and mitigate negative development impacts connected to the ocean, ii) participate in traditional and emerging ocean activities, and iii) predict the socioeconomic benefits of ocean conservation. 
The Hub pioneers integrating law and arts, policy, informatics, education, history, anthropology, and philosophy to provide targeted advice on coherent and flexible, pro-poor and gender- sensitive, climate-proofed and transparent laws and policies across the areas of environmental, human rights, science and technology, trade and investment. The Hub will further integrate biology, physics, chemistry, oceanography, ecology, mathematics, socio-environmental sciences and law to advance understanding of sustainable fisheries in the face of climate change impacts, as well as socio-economic and cultural considerations. The Hub will also increase understanding of conservation and extraction options for deep-sea mineral, biological and freshwater resources, integrating biology, ecology, geology, socio-environmental sciences and law. Through innovative use of arts the hub will transcend traditional boundaries in policy, law, and between ocean stakeholders from local communties to international organisatons, to respectfully and effectively include local communities' traditional knowledge in decision-making at the national and local level on the blue economy. The Hub will develop the integrated governance frameworks and strengthen the capacity within commnities to drive innovative approaches to a fair and sustainable blue economy for South Africa, Namibia, Ghana, Fiji and Solomon Islands",1
AH/P008232/1,12444,"Narratives of Conflict, Climate, and Development: Re-envisioning Sustainability from Post-War Northern Uganda","What is the relation between conflict, development, and climate change? This question has taken center stage in policymaking in Africa, as climate change is considered the greatest threat to development as well as a major risk for future conflict. Massive donor funding is being mobilized towards climate change adaptation in the name of averting environmental crisis and promoting development and peace. In this mainstream framework, climate change is to be dealt with through technical fixes to enable African communities to adapt to climatic hazards. These top-down policies are just beginning to be implemented in much of Africa, including in northern Uganda, a highly vulnerable region and the site of this proposed research.
 But this mainstream, technical approach has not gone unchallenged. For, as many scholars have pointed out, without a history of economic and political deprivation and marginalization that renders certain African communities vulnerable to climate change, it would not present the dramatic threat it does. The implication is that, since climate change adaptation policies seek to help existing social structures adapt to future climatic changes, if those structures are characterized by injustice, inequality, and violence, adaptation policies may be building locking in the very structural inequalities that make African communities vulnerable to climate change in the first place.
 In northern Uganda, like many post-conflict situations, today's injustice, deprivation, and inequality is largely a legacy of war, which has left the region far behind the rest of the country in all development indicators. The conflict saw the mass forced displacement of over a million rural people into internment camps by the government, leading to environmental devastation and a legacy that continues today in forceful land dispossession, massive deforestation, pollution from expanding oil extraction, and displacement by infrastructure, all enforced by the Ugandan military. This has led to large inequalities in land access, loss of livelihoods, and a growing, precarious semi-urban population as the resources needed for sustainable development are being stripped away. In the midst of this ongoing environmental devastation, expansive climate change adaptation policies are being inaugurated - but, if they ignore the ongoing violent legacy of conflict and focus on technical fixes, they risk worsening that legacy, setting the stage for future conflict, and foreclosing inclusive and sustainable development.
 This leads to the project's primary question: how can climate change policy for post-conflict northern Uganda - and, by extension, for other post-conflict contexts - be re-envisioned so that it enables peace and development? The project will explore how two different disciplinary frameworks understand the relation between conflict, development, and environmental crisis and how they can be put them into conversation with each other in order to produce highly innovative results both academically and for climate change policy. First, we will employ a political ecology framework to look at the post-conflict situation in northern Uganda. Political ecology understands the relation between conflict, development, and environmental crisis as largely representing struggles over resources between state and capital on one side and the community on the other. Second, we will employ history and literary and cultural studies to explore the community of northern Uganda's own understanding of conflict, development, and climate change, representing very different bases for dealing with the threat it poses. The community's visions are accessible only through intensive knowledge of language and culture and through extended engagement with the northern Ugandan community. It is the creative dialogue between these disciplinary paradigms as they are employed in research in northern Uganda that will produce our innovative answers.",1
NE/S013245/1,36319,Integrated upstream and downstream thinking to mitigate water security challenges from Peruvian glacier retreat,"Acceleration of glacial melt has severe implications for water-food-energy security and inter-connected livelihoods of vulnerable populations in river basins fed by glaciers. For example, in the Ancash Region of Peru, glacial melt from the Andean Mountains provides up to 67% of dry season water supply going up to 91% during extreme drought (annual average 19%). Rapid retreat of glaciers in the Cordillera Blanca has already had notable impact on that supply, with evidence to suggest the majority of rivers now exhibit decreasing dry-season discharge i.e. have reached and passed 'peak water'. Challenges associated with a reduced supply of water to downstream agriculture, industry and hydropower generation are exacerbated by enhanced sediment and contaminant flux in extreme wet season floods.

Climate change impacts compromise ecosystem service provision at times of both augmented low and high flow. While low flows and water supply are being increasingly impacted by the huge loss of water storage in shrinking glaciers, ENSO-related extreme events are leading to catastrophic delivery of excess water and sediment during high flows which compromise water and environmental quality downstream. Climate change is driving a hydrological regime of extremes with no advantage at either end: from supply and quality issues at low flow to more water than the system can handle at high flow, compromising water and soil quality downstream. Understanding the changing dynamics of glacial melt, hydrology and regional climate change is crucial in order for the design of infrastructure solutions and planning to be effective and resilient.

Responsible, efficient and sustainable water use is necessary in national and transboundary watersheds, to ensure adequate supply and mitigate emerging quality problems. In order to achieve this consultancies and advisory organisations require high quality robust scientific evidence to underpin their design decisions for watershed management. This entails moving from (inefficient) sectorial management of water to a more integrated and holistic approach that takes into account the need for conserving ecosystems services. Indeed, while the Peruvian Congress passed a historic Ecosystem Services law in 2014 to take a holistic approach to tackling these challenges, implementation of integrated action to achieve Sustainable Development Goals has been hampered by a lack of evidence of glacial-fed watershed processes and function. While studies to date have been conducted in the Cordillera Blanca in relation to dynamics of glacial retreat, associated natural disaster risk, hydrology and past glaciations we do not have a sufficiently holistic and integrated knowledge of the wider impacts of glacial melt on current and future ecosystem service provision which is hampered by complexity of human-environment feedbacks, a knowledge base essential for mitigation of future uncertainty and risks.

We propose that a basin-wide understanding of water, sediment and contaminant budgets within Peruvian glacial-fed basins is required to bring policy change for socio-economic benefits through (a) offsetting storage lost from shrinking glaciers through augmentation of mountain ecosystem service provision for landscape water retention and (b) providing the foundation for adaptive management strategies to support and enhance livelihoods under threat from high flows and downstream environmental quality consequences. This research is essential for the design of large-scale energy infrastructure, such as hydropower in glacier-fed regions. Likewise, bringing back and maintaining a balance between sustainable livelihoods and the environment is critical to build community resilience to environmental change.",1
